Attitude,Play Record,Publish Date,Free_get,Refunded,Content,Helpful,Funny,Award Count,Poster Link,Nickname,Product Count,Reply Count,Language
1,4.3 hrs on record,October 1,0,0,"['A very cosy and relaxing game about moving into new homes at various stages of your life.  The chilled music and laid back atmosphere allows for a wholesome and charming experience with just a tad of nostalgia, but just as I was thinking there’s more to the game than expected, it ended.  There isn’t much of a story or emotional investment to unpack and there isn’t much character development beyond “growing up”. The pixel art graphics are good except when you zoom in and the pastel art style compliments the theme.  Although it wasn’t clear what all the items were supposed to be, they are very detailed and there are lots of neat little touches to enjoy.  It’s a short but solid game which is easy enough to complete due to the limited scope and challenge, but the music was quiet for too long at stretches and a lot of the bonus content like camera filters and achievements are easily missed.\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561197976408337/,Substancer,,0,ENGLISH
1,8.0 hrs on record,October 1,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tGreat game, but I wish it was longer!!! It was really fun playing it but man it was short. It took me like 2-4 hours to complete the whole game ( i was watching and doing stuff in the background so if u really tried it would be like 2 hours ). If the game is on sale u can get it, but its just way too short for its price.\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561199100081335/,milast,,0,ENGLISH
1,5.9 hrs on record,October 1,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tStarted playing this game because our Lighting Production instructor recommended this game to learn about prop placement. This turned into 5 hours of gameplay for me, and it was well worth it. I love seeing the person we are unpacking for grow up and we learn more about them, their interests, their career, and their relationships. It is so satisfying when you place items in a way that feels right to you and an achievement gets unlocked! The pixel art is amazing, too!\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561198321188573/,mimidoemon,,0,ENGLISH
1,6.4 hrs on record,September 23,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tta bueno muy rejalante\t\t\t'],2,0,0,https://steamcommunity.com/profiles/76561199416325103/,hotaru.21,139,0,SPANISH - SPAIN
1,3.8 hrs on record,October 7,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tExperiencia chill\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561198884416039/,SrKalorias,,0,SPANISH - SPAIN
1,4.0 hrs on record,October 8,0,0,"['“Unpacking” ofrece justamente lo que promete: desempaquetar cajas de mudanza. Es sencillo, directo y relajante y, pese a su corta duración, siempre estará allí para satisfacer nuestra irrefrenable necesidad de ordenar la ropa interior por colores.', '- relajante y sin complicaciones;', '- se aprecia la evolución y el progreso en la vida de la inquilina conforme avanzamos niveles;', '- poder generar GIFs animados y capturas de nuestra mudanza particular.', '- el uso de algunos objetos y, por tanto, de su ubicación resulta un tanto confuso;', '- es excesivamente breve y no ofrece demasiada rejugabilidad.', '“Unpacking” delivers exactly what it promises: unpacking moving boxes. It’s simple, straightforward and relaxing and, despite its short duration, it will always be there to satisfy our uncontrollable need to sort underwear by color.', '- relaxing and uncomplicated; ', ""- you can see the evolution and progress in the tenant's life as you advance in levels; "", '- being able to generate animated GIFs and screenshots of our particular move.', '- the use of some objects and, therefore, their placement is somewhat confusing; ', '- it is excessively short and does not offer much replayability.\t\t\t']",1,0,0,https://steamcommunity.com/profiles/76561198107796249/,G. S.,,0,SPANISH - SPAIN
1,2.1 hrs on record,October 4,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tbuen juego\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199466347748/,eloir - w0wstar,,0,SPANISH - SPAIN
1,4.6 hrs on record,October 3,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tMuy entretenido. Me gustaría que fuera más largo o más habitaciones.\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561198844419567/,GomySandy,,0,SPANISH - SPAIN
1,3.5 hrs on record,September 30,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tThe story-building through how objects are designed and packaged and the way they repeat is so clever and simply beautiful.\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199025481685/,PlayingGamesForPhDCandidates,,0,SPANISH - SPAIN
1,2.8 hrs on record,September 19,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tACTUALICEN EL JUEGOOOOOOO'],0,0,0,https://steamcommunity.com/profiles/76561199468856802/,GUSSSS!!!!,,0,SPANISH - SPAIN
1,3.5 hrs on record,September 18,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tta gueno\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199141906678/,ratoncilla,,0,SPANISH - SPAIN
1,10.5 hrs on record,September 17,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tDemasiado entretenido, en 1 hora y media te pasas literalmente todo, chill, rela <3\t\t\t']",0,0,0,https://steamcommunity.com/id/MilixLov/,MilixLov,16,0,SPANISH - SPAIN
1,13.8 hrs on record,September 18,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tLo habré jugado ya como tres veces y no me canso de colocar los objetos de las cajas una y otra vez. Me encanta poder decorar los apartamentos a mi gusto (con cierta lógica por supuesto) y ver cómo te cuentan una sencilla pero bonita historia mientras vas de mudanza en mudanza. En resumen, un juego precioso del que espero que saquen algún tipo de DLC o continuación.\t\t\t']",0,0,0,https://steamcommunity.com/id/merusita/,Meru,,0,SPANISH - SPAIN
1,6.4 hrs on record,September 23,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tta bueno muy rejalante\t\t\t'],2,0,0,https://steamcommunity.com/profiles/76561199416325103/,hotaru.21,139,0,SPANISH - SPAIN
1,3.8 hrs on record,October 7,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tExperiencia chill\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561198884416039/,SrKalorias,,0,SPANISH - SPAIN
1,4.0 hrs on record,October 8,0,0,"['“Unpacking” ofrece justamente lo que promete: desempaquetar cajas de mudanza. Es sencillo, directo y relajante y, pese a su corta duración, siempre estará allí para satisfacer nuestra irrefrenable necesidad de ordenar la ropa interior por colores.', '- relajante y sin complicaciones;', '- se aprecia la evolución y el progreso en la vida de la inquilina conforme avanzamos niveles;', '- poder generar GIFs animados y capturas de nuestra mudanza particular.', '- el uso de algunos objetos y, por tanto, de su ubicación resulta un tanto confuso;', '- es excesivamente breve y no ofrece demasiada rejugabilidad.', '“Unpacking” delivers exactly what it promises: unpacking moving boxes. It’s simple, straightforward and relaxing and, despite its short duration, it will always be there to satisfy our uncontrollable need to sort underwear by color.', '- relaxing and uncomplicated; ', ""- you can see the evolution and progress in the tenant's life as you advance in levels; "", '- being able to generate animated GIFs and screenshots of our particular move.', '- the use of some objects and, therefore, their placement is somewhat confusing; ', '- it is excessively short and does not offer much replayability.\t\t\t']",1,0,0,https://steamcommunity.com/profiles/76561198107796249/,G. S.,,0,SPANISH - SPAIN
1,2.1 hrs on record,October 4,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tbuen juego\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199466347748/,eloir - w0wstar,,0,SPANISH - SPAIN
1,4.6 hrs on record,October 3,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tMuy entretenido. Me gustaría que fuera más largo o más habitaciones.\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561198844419567/,GomySandy,,0,SPANISH - SPAIN
1,3.5 hrs on record,September 30,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tThe story-building through how objects are designed and packaged and the way they repeat is so clever and simply beautiful.\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199025481685/,PlayingGamesForPhDCandidates,,0,SPANISH - SPAIN
1,2.8 hrs on record,September 19,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tACTUALICEN EL JUEGOOOOOOO'],0,0,0,https://steamcommunity.com/profiles/76561199468856802/,GUSSSS!!!!,,0,SPANISH - SPAIN
1,3.5 hrs on record,September 18,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tta gueno\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199141906678/,ratoncilla,,0,SPANISH - SPAIN
1,10.5 hrs on record,September 17,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tDemasiado entretenido, en 1 hora y media te pasas literalmente todo, chill, rela <3\t\t\t']",0,0,0,https://steamcommunity.com/id/MilixLov/,MilixLov,16,0,SPANISH - SPAIN
1,13.8 hrs on record,September 18,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tLo habré jugado ya como tres veces y no me canso de colocar los objetos de las cajas una y otra vez. Me encanta poder decorar los apartamentos a mi gusto (con cierta lógica por supuesto) y ver cómo te cuentan una sencilla pero bonita historia mientras vas de mudanza en mudanza. En resumen, un juego precioso del que espero que saquen algún tipo de DLC o continuación.\t\t\t']",0,0,0,https://steamcommunity.com/id/merusita/,Meru,,0,SPANISH - SPAIN
1,14.2 hrs on record,September 15,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tCoquette（づ￣3￣）づ╭❤️～\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199564126510/,Manimotos,,0,SPANISH - SPAIN
1,6.3 hrs on record,September 12,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tEs un juego muy divertido y relajante, en lo personal me gusta todo, los dibujos, la historia de fondo del personaje y los sonidos. Lo único malo que le encuentro es que no sea más largo.\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561199544439800/,NakeGun2,,0,SPANISH - SPAIN
1,3.6 hrs on record,September 21,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tcine\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199021085467/,Chilzuuh,,0,SPANISH - LATIN AMERICA
1,3.5 hrs on record,September 20,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tLO BUENO ', 'Es un juego bastante tranquilo y ameno, es bastante relajante hacer todo a tu gusto , y me pareció bastante innovadora y original la manera en la que tiene de contarte una muy linda historia , sin mencionar que el apartado artisitico y sonoro también lleva mucho trabajo detrás .', 'LO MALO', 'No se si decir malo , pero cabe recalcar que el juego es un poco costoso para mi gusto.', 'NOTA FINAL: 8/10', 'Es un juego bastante chill que cumple con lo que se propone con creces y te brinda una experiencia muy agradable y tranquila , sin duda vale la pena jugarlo , sin embargo es un poco costoso , por lo que es ideal para comprar en ofertas o bundles.']",0,0,0,https://steamcommunity.com/profiles/76561199123816046/,Dang366,,0,SPANISH - LATIN AMERICA
1,5.2 hrs on record,October 8,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tRelaxant...\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199186120620/,ChickenPower,115,0,FRENCH
1,8.3 hrs on record,October 4,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tBande son génial, un jeux reposant et satisfaisant, avec son histoire adorable. J'ai passé de très bon moment dessus .\t\t\t""]",0,0,0,https://steamcommunity.com/profiles/76561198388578145/,L'elfe des bois,,0,FRENCH
1,5.6 hrs on record,October 1,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tTrès reposant, j'ai adoré le jeu, j'adore le storytelling et j'en redemanderais volontier !\t\t\t""]",0,0,0,https://steamcommunity.com/profiles/76561199255650116/,cakeissleepingzzz,,0,FRENCH
1,5.7 hrs on record,September 30,0,0,[],0,0,0,https://steamcommunity.com/profiles/76561199101931754/,Simbney,,0,FRENCH
1,3.5 hrs on record,September 20,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tUn peu court mais très sympathique\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199310284128/,Sheymow,,0,FRENCH
1,5.9 hrs on record,September 17,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tLe petit jeu chill par excellence pour se poser et se relaxer ! ', ""Mon seul regret c'est qu'il n'y ait pas plus de pièces à ranger haha, je ne sais pas si ce sera le cas à l'avenir (je croise les doigts)\t\t\t""]",0,0,0,https://steamcommunity.com/profiles/76561198989757873/,neapolis,24,0,FRENCH
1,2.9 hrs on record,September 14,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tUn peu vide niveau gameplay, mais au moins rapide à 100%\t\t\t']",0,0,0,https://steamcommunity.com/profiles/76561197995566759/,Maxzan,111,0,FRENCH
1,3.9 hrs on record,October 5,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tThe subtle storytelling behind this beautiful game deserves all the praise. As a constant renter who moved in multiple cities in my millenial life, I understand very well the dramaturgy behind packing and unpacking horcruxes of your life. A meditative experience with excellent mechanics and great art direction. Tell your landlord to buy this game and lower our rent asap.\t\t\t']",0,0,0,https://steamcommunity.com/id/Mr_Shuffle/,Mr Shuffle,,0,FRENCH
1,3.4 hrs on record,September 15,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tThey should have made more than just those levels. The game is fun in general. I love how by just unpacking you can imagine a story. But i am sad that after you completed the levels it just repeat itself each time you play a new game. And because of that the enjoyement is like a one game kind of moment. After you finished all the levels it gets... not boring but less attractive. If there was a choice of level or perhaps new one it would be more fun. But in general if you like repetitive and relaxing game play get this one.\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561198032526194/,The death of the shadows,,0,FRENCH
1,16.0 hrs on record,September 12,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tBien que ce soit maso aux yeux de certain.es d'apprécier passer des heures sur un point & click de rangement, j'ai adoré :D"", 'Un jeu très relaxant. Les trophées/stickers ajoutent un petit bonus ""challengeant"" (avec de gros guillemets).\t\t\t']",0,0,0,https://steamcommunity.com/id/dahliapumpkin/,Dahlia Pumpkin,,0,FRENCH
1,3.5 hrs on record,October 9,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tBello...tuttavia lineare...non sei pienamente libero di mettere ciò che vuoi dove vuoi\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561198138316419/,Parma2012,573,0,ITALIAN
1,4.8 hrs on record,September 16,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tCarino e Chill anche se a volte avevo difficoltà a capire cosa fossero alcuni oggetti e di conseguenza non sapevo dove posizionarli.\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199417895840/,Adra,,0,ITALIAN
1,8.6 hrs on record,October 6,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tzajebiste\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561198796137207/,trevihulla,,0,POLISH
1,5.0 hrs on record,October 5,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tvery chill and nice game\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561199216992243/,Maddie_404_error,,0,POLISH
1,11.6 hrs on record,October 1,0,0,['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tAmazing game\t\t\t'],0,0,0,https://steamcommunity.com/profiles/76561198165577968/,Lubie_Kapuste,87,0,POLISH
1,4.2 hrs on record,September 16,0,0,"[""\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tEasy game, where you don't have to think.\t\t\t""]",0,0,0,https://steamcommunity.com/id/mary369/,kubanka89,,0,POLISH
1,6.2 hrs on record,September 20,0,0,"['\n\t\t\t\t\t\t\t\t\t\t\t\t\t\t\t\tEsse é um dos jogos mais relaxantes que já joguei, admito que teve vezes que me estressei quando não conseguia achar um lugar para arrumar os itens, mas, de qualquer forma, a gameplay é super leve, os gráficos do jogo são fofos e delicados.', 'Me arrependo de ter jogado o jogo no mudo, enquanto ouvia música, os sons e músicas desse jogo realmente expressam a vibe do jogo.', 'Uma coisa que eu gosto é que, ao terminar o jogo, você pode jogar as fases novamente sem o jogo te limitar, como fazia quando você termina de desencaixotar as caixas. Ainda não consegui todas as conquistas, mas, todas as que já consegui são bem diferentes e criativas.', 'Os itens que se repetem, como os pintinhos, as pelúcias e entre outros, você realmente consegue perceber que ao longo dos anos, no jogo, a pessoa mantém eles independente do lugar que fosse, e eu achei isso um detalhe muito legal.', 'Mas, um ponto negativo é que o jogo é MUITO curto, eu terminei ele em 6 horas (5,9) sem conseguir todas as conquistas (oque não demoraria muito), então, achei o preço um pouco salgado, mas, realmente vale a pena conseguir ele, melhor ainda se estiver em promoção', 'Em suma, o jogo vale muito a pena, realmente espero que algum dia o jogo tenha mais conteúdo, ou talvez, um Unpacking 2.\t\t\t']",1,0,0,https://steamcommunity.com/profiles/76561199094674107/,blux,21,0,PORTUGUESE - BRAZIL
